Weight,Volume,Dimensions,AnomalyFlag
224.3,2.8,43x22x13,0
152.9,2.2,34x37x9,0
225.0,4.4,48x34x9,0
278.2,5.0,25x34x18,0
98.4,3.2,43x25x26,0
277.2,4.8,34x32x30,1
146.4,3.8,44x34x19,0
115.4,3.3,50x30x22,0
75.7,3.7,24x34x17,0
194.3,2.7,41x37x25,0
276.8,3.4,40x20x9,0
273.1,5.0,16x32x26,0
150.3,3.2,48x25x12,0
191.1,3.0,38x33x11,1
137.3,2.2,26x11x21,0
53.2,2.6,42x10x22,0
233.7,3.6,45x16x30,0
76.8,3.4,39x38x8,0
226.2,3.9,15x34x18,0
61.6,1.5,48x13x8,0
153.2,2.1,40x33x24,0
304.6,4.2,17x40x23,0
91.9,3.8,19x35x26,0
133.8,2.0,15x18x18,0
81.9,1.6,40x40x20,0
133.2,3.1,33x21x29,0
50.5,3.2,35x29x19,0
267.3,5.0,17x18x28,0
196.5,4.4,40x37x19,0
91.7,2.0,26x23x12,0
250.3,4.9,48x25x17,0
117.2,3.5,22x24x21,0
307.1,4.1,39x28x30,0
162.8,3.9,39x31x19,0
331.1,4.1,36x10x20,0
87.0,2.7,32x16x15,0
166.5,4.3,38x19x16,0
96.8,2.5,34x28x8,1
179.1,4.7,29x40x8,0
170.4,3.1,16x10x25,0
270.3,5.6,45x14x25,0
225.4,4.6,21x35x22,0
281.5,5.0,24x15x19,0
289.5,3.8,26x19x15,0
328.7,5.0,21x22x29,0
292.1,3.4,49x33x15,0
185.8,3.7,26x38x29,0
109.3,3.4,19x40x13,0
239.1,3.7,20x30x18,0
71.4,3.3,32x27x21,0
234.1,3.2,50x12x25,0
254.7,4.4,32x13x22,0
116.4,3.4,37x18x27,0
99.5,3.9,20x36x27,0
273.3,5.1,28x24x11,0
272.1,4.0,23x33x27,0
145.7,2.9,43x28x22,0
345.6,5.7,21x21x18,0
72.7,3.4,47x22x15,0
126.0,3.9,47x40x14,0
115.2,3.8,48x32x29,0
53.9,2.8,27x19x30,0
233.0,3.8,16x32x8,0
290.6,4.9,29x32x30,0
328.8,5.4,38x11x9,0
137.6,3.9,36x24x17,0
126.2,1.9,33x20x30,0
271.9,5.2,34x16x27,0
114.9,3.4,48x36x9,0
159.3,2.4,40x38x28,0
282.8,5.3,23x21x29,1
221.8,3.4,38x16x8,0
234.4,5.3,22x34x27,0
184.8,3.7,35x15x8,0
148.7,3.3,15x22x14,0
114.0,2.7,26x28x27,0
221.9,5.2,27x17x30,0
127.0,3.0,15x17x28,0
243.8,4.7,30x19x19,0
121.3,4.0,20x31x28,0
293.5,5.1,24x10x15,0
333.6,6.0,23x22x30,0
248.2,5.2,47x28x8,0
269.0,4.8,23x36x16,0
264.6,4.0,41x22x25,0
121.4,4.1,47x25x17,0
93.5,3.8,26x33x19,0
218.0,5.0,45x24x13,0
129.7,3.5,41x21x14,0
117.0,2.5,26x33x20,0
295.1,4.0,40x37x15,0
158.1,4.1,50x13x8,0
269.2,5.2,50x14x18,0
326.6,4.3,29x28x12,0
126.9,2.0,45x24x27,0
85.2,3.1,35x18x23,0
165.2,3.0,17x20x14,0
212.0,4.4,47x17x8,0
60.8,1.7,45x37x17,0
267.1,3.4,48x36x9,0
225.4,2.9,37x31x9,0
103.2,2.3,15x25x20,0
149.9,3.1,45x13x14,0
140.3,3.4,26x32x22,0
136.5,3.2,32x23x15,0
180.4,3.9,28x34x24,0
193.3,3.9,36x20x10,0
311.8,4.4,33x39x11,1
141.3,3.2,45x13x20,0
241.0,3.1,27x29x26,0
331.7,5.5,27x13x23,0
326.0,5.1,29x34x24,0
348.3,5.3,23x15x29,0
194.8,2.5,31x23x25,1
304.2,5.5,42x33x11,0
274.6,5.3,16x37x10,0
347.8,5.6,26x15x22,0
163.0,3.7,18x36x9,0
317.3,5.5,38x26x8,0
128.0,3.4,22x40x20,0
265.2,5.2,42x32x25,0
245.2,3.9,28x23x27,0
307.3,4.8,30x34x27,1
233.5,3.6,39x34x17,0
343.9,4.0,37x15x15,0
267.3,4.2,49x21x17,0
119.8,2.0,25x14x26,0
335.6,4.6,31x32x24,0
294.4,5.3,44x16x17,0
169.2,2.4,38x27x29,0
125.9,3.9,18x38x22,0
185.1,2.7,23x29x28,1
133.8,2.9,40x24x16,0
85.7,2.0,22x13x23,0
224.4,4.4,25x40x23,0
331.0,5.0,33x11x30,0
224.2,3.5,15x27x17,0
306.5,4.7,24x36x29,0
124.8,2.5,23x16x23,0
278.0,3.4,48x39x20,0
121.2,2.5,33x19x8,0
272.4,4.5,35x11x11,0
292.1,4.0,28x23x8,0
285.5,4.3,40x29x17,0
213.4,3.1,20x18x9,0
148.8,4.0,35x20x23,0
171.4,4.5,21x22x20,0
299.9,5.3,23x38x27,0
88.7,3.2,30x26x16,0
269.2,5.3,42x26x21,0
150.7,3.5,29x23x9,0
178.9,4.4,33x25x9,0
321.6,3.8,40x35x18,0
51.1,1.8,16x36x13,0
187.3,3.1,32x22x20,0
327.6,4.9,34x23x30,0
326.9,6.2,39x27x19,1
281.0,3.4,47x29x28,0
302.6,5.8,44x29x15,0
314.2,5.3,26x38x29,0
282.1,4.8,29x25x13,1
85.7,3.3,34x28x10,0
179.6,3.3,25x17x12,0
59.1,3.5,43x21x30,0
267.1,3.5,40x10x23,0
71.2,2.4,38x22x9,0
149.6,2.2,46x28x9,0
66.7,1.4,25x22x27,1
174.2,2.5,31x12x13,0
290.8,5.3,22x40x27,0
308.6,4.5,36x19x11,0
281.9,4.0,19x15x27,0
108.1,2.5,38x21x29,0
188.3,2.9,33x40x29,0
174.4,3.4,44x24x17,0
344.0,6.1,42x35x23,0
247.8,3.7,28x11x19,0
69.6,2.7,34x38x8,0
133.2,2.2,23x28x18,0
256.6,3.7,35x26x9,0
79.5,2.5,34x38x11,0
279.0,3.8,38x29x30,0
324.9,5.0,17x30x22,0
126.8,1.9,17x36x9,0
171.6,4.4,34x26x22,0
275.1,5.7,40x33x24,0
276.8,5.6,31x27x9,0
300.8,4.1,20x23x19,0
339.7,6.3,25x17x16,0
62.2,2.9,50x35x16,0
318.7,4.7,48x40x17,0
337.9,6.0,40x29x28,0
222.9,5.2,30x16x24,0
121.4,2.6,15x35x16,0
231.9,5.2,35x31x13,0
151.8,4.0,29x25x25,0
101.4,3.3,27x12x11,0
211.8,2.7,23x37x20,0
90.4,1.7,19x23x8,0
254.4,5.0,42x33x21,0
130.0,4.1,31x22x10,0
132.0,3.7,27x29x24,0
165.2,3.4,39x40x11,0
235.2,5.2,16x27x22,0
132.5,4.1,35x36x17,0
242.2,4.9,15x20x20,0
291.0,3.6,40x26x30,0
109.2,1.9,20x11x30,0
176.5,3.2,37x28x11,0
215.2,3.6,32x10x15,0
51.1,3.1,33x39x18,0
135.7,4.3,42x23x29,0
288.6,3.4,19x32x19,0
302.6,4.6,23x18x28,0
298.2,4.0,38x18x11,0
90.0,2.9,27x10x25,0
188.2,3.6,18x17x28,0
264.4,4.5,48x37x27,0
95.5,3.9,47x25x8,0
126.7,2.4,45x15x15,0
278.3,4.1,33x37x14,0
341.6,5.9,48x27x25,0
304.0,4.7,33x35x30,1
346.0,4.7,32x31x22,0
314.8,5.9,41x28x26,0
264.3,4.3,46x18x12,0
141.0,2.4,48x38x14,0
194.2,3.3,23x24x17,0
245.0,3.8,26x18x21,0
172.9,4.7,28x24x18,0
179.8,3.9,47x23x25,0
131.7,3.8,33x36x26,0
235.3,4.5,43x18x10,0
318.5,4.3,20x11x9,0
292.1,4.4,43x25x11,0
270.9,3.7,37x39x29,1
103.0,2.6,26x19x29,0
216.0,3.5,31x28x16,0
229.7,4.5,30x39x24,0
93.6,2.7,21x38x9,0
184.5,4.6,17x40x19,0
123.9,3.9,36x21x18,0
188.8,4.3,24x34x13,0
292.9,4.5,24x22x16,0
142.8,4.2,27x20x25,0
97.9,2.3,50x30x14,1
135.2,3.1,36x15x30,0
291.8,3.9,38x27x23,0
273.1,4.0,39x23x30,0
349.0,6.1,44x37x11,0
120.7,3.7,27x37x27,0
322.0,5.6,25x23x22,0
305.6,3.7,44x39x16,0
278.6,3.7,30x31x26,0
150.8,3.9,40x27x29,0
303.8,4.3,37x34x11,0
273.7,4.7,38x26x18,0
295.8,3.5,18x25x11,0
228.1,4.8,45x38x12,0
329.6,5.5,33x18x30,0
77.0,3.4,21x31x10,0
221.8,4.4,46x20x9,0
194.0,4.4,33x28x28,0
109.1,3.1,36x31x30,0
248.0,4.7,37x23x9,0
252.1,5.1,35x38x30,1
83.6,2.6,48x21x18,0
90.1,2.9,36x34x21,0
245.9,3.0,23x37x26,0
131.0,2.1,24x21x17,1
87.9,3.7,25x13x29,0
77.9,1.6,34x38x24,0
196.5,4.4,21x27x10,0
319.4,4.1,38x15x25,1
186.0,2.7,19x40x15,0
311.1,4.1,39x11x17,0
140.2,4.2,16x20x10,0
331.9,4.1,44x35x13,0
314.5,4.2,45x40x12,0
126.6,2.6,49x13x21,0
102.5,3.5,41x39x11,0
233.0,2.9,41x40x19,0
249.8,5.5,39x35x19,0
170.1,4.0,21x40x23,0
234.8,3.7,16x13x17,0
155.3,2.3,25x33x24,0
252.3,3.2,25x28x16,0
60.3,1.7,26x15x14,0
302.2,6.0,18x24x11,0
55.8,3.4,15x33x26,0
345.0,4.2,38x17x29,0
332.0,5.9,15x10x11,0
56.9,3.4,47x12x24,0
110.7,3.5,40x30x12,0
93.8,3.6,19x23x23,0
221.6,4.8,40x36x9,0
194.3,4.8,36x12x25,0
95.5,1.5,25x24x25,0
260.7,3.7,30x10x10,0
225.4,4.7,19x13x15,0
129.8,2.4,24x36x25,0
273.1,3.9,49x34x14,0
227.3,2.9,27x19x21,0
176.8,4.5,48x40x27,0
120.8,2.6,42x34x24,0
138.1,2.0,37x16x9,0
68.4,1.2,19x20x19,0
348.3,5.8,47x13x26,0
51.3,3.3,17x38x25,0
80.2,3.3,50x30x10,0
251.4,3.5,24x11x14,0
88.6,1.5,35x35x24,1
140.9,2.1,17x10x29,0
303.2,5.4,38x15x21,0
331.3,3.9,16x35x17,0
142.9,2.0,32x33x15,0
202.0,5.0,43x10x16,0
294.5,5.6,32x26x12,0
236.7,4.1,19x24x20,0
290.2,3.7,36x18x11,0
323.4,4.8,34x40x25,0
296.7,4.9,17x36x12,0
139.1,3.8,49x23x12,0
248.7,3.1,48x33x9,0
339.0,4.0,31x16x13,0
238.4,3.8,24x29x14,0
193.7,2.6,32x35x27,0
270.0,3.8,17x30x24,0
266.0,3.6,34x20x27,0
71.7,1.3,17x28x25,0
298.8,3.7,39x25x23,0
166.9,4.6,16x30x19,0
291.2,4.7,31x14x30,0
274.3,4.7,34x27x22,0
303.2,4.6,45x15x21,0
55.5,2.4,15x38x28,0
70.3,2.5,36x40x29,0
309.2,5.9,22x31x14,0
163.8,3.8,50x20x10,0
233.1,4.2,20x14x15,0
319.7,5.0,34x28x21,0
143.3,3.7,48x16x23,0
294.4,5.7,27x27x22,0
145.2,3.6,24x22x12,0
199.9,2.8,37x36x27,0
106.0,4.1,31x36x9,1
66.3,2.6,50x26x21,0
318.3,4.7,39x38x14,0
187.6,3.4,33x17x20,0
151.6,4.1,32x28x23,0
251.0,3.1,30x22x29,0
106.2,2.6,45x36x23,0
245.1,4.3,21x38x18,0
145.9,3.0,23x10x17,0
167.6,4.4,33x12x25,0
94.1,2.0,36x36x23,1
238.1,3.7,44x11x11,0
150.5,4.4,20x13x20,0
251.8,3.4,21x15x21,0
171.3,2.5,36x21x15,0
192.0,3.9,38x31x23,0
207.9,4.5,38x25x29,0
79.5,3.8,29x34x8,0
168.2,2.7,37x13x10,0
134.1,2.2,40x38x10,0
320.9,5.1,37x15x27,0
103.3,2.4,48x29x22,0
176.7,2.4,25x34x14,0
225.0,3.6,27x19x22,0
334.6,6.3,45x12x30,0
172.0,2.9,47x18x20,1
296.6,5.3,48x36x23,0
340.4,5.6,15x30x29,0
70.6,3.3,32x31x26,0
140.1,3.7,48x25x27,0
52.0,2.5,50x27x10,0
137.0,4.3,29x39x21,0
254.3,4.4,18x18x20,0
62.5,1.8,17x28x10,1
340.1,4.7,40x23x16,0
102.4,3.9,32x24x28,1
308.3,3.9,36x29x19,0
158.0,4.2,45x33x13,0
212.6,4.1,45x17x10,0
145.4,4.1,32x25x12,0
111.3,1.7,36x34x27,0
71.6,2.6,27x21x21,0
180.3,4.2,19x33x9,1
310.1,4.1,28x14x23,0
193.9,4.5,16x27x15,0
315.0,5.2,17x16x25,0
302.2,3.6,47x35x18,0
256.6,5.4,35x31x25,0
336.1,4.6,23x36x21,0
214.5,3.2,17x28x13,0
219.7,5.2,41x24x28,1
252.8,3.5,42x23x14,0
267.9,3.7,36x28x16,0
160.2,4.5,47x25x28,0
51.3,3.5,49x36x21,0
303.0,3.9,29x23x28,0
119.7,2.1,15x33x26,0
74.3,3.2,41x12x16,0
315.2,5.3,44x40x23,0
203.5,3.1,27x10x12,0
335.6,5.3,26x39x30,0
325.9,5.7,21x35x13,1
234.5,4.0,35x31x12,0
127.7,2.3,20x22x28,0
282.9,3.7,30x17x8,0
171.9,2.2,27x26x29,0
179.9,4.2,47x11x27,0
242.4,3.1,44x21x8,0
185.6,3.5,34x17x16,0
181.1,2.7,43x34x8,0
53.7,3.5,42x17x19,0
262.9,4.7,27x27x14,0
83.1,3.6,39x14x25,0
210.2,2.6,29x31x28,0
261.5,5.5,35x19x30,0
144.8,3.6,36x40x10,0
123.7,2.8,16x39x12,0
63.6,2.6,37x32x12,0
309.9,4.0,18x26x27,0
345.5,4.4,34x17x23,0
70.2,1.4,16x19x24,0
205.7,3.6,35x33x18,0
296.5,5.0,45x29x14,0
277.5,4.0,23x27x10,0
149.9,2.9,39x21x24,1
96.2,1.7,16x30x12,0
262.2,3.5,30x11x18,1
104.1,1.6,41x11x26,0
293.1,5.6,34x29x25,0
280.8,5.8,41x10x30,0
294.5,4.1,20x24x29,0
146.0,2.8,49x32x10,1
55.2,3.4,19x30x16,0
323.0,6.1,33x11x30,0
89.6,1.7,24x31x18,0
294.2,4.7,15x14x14,0
139.3,4.4,37x37x19,0
332.1,3.9,33x36x27,0
95.1,1.5,22x30x25,0
93.3,3.4,15x32x22,0
191.8,4.5,49x30x23,0
129.6,3.7,15x27x9,0
116.6,3.2,44x12x16,0
282.2,3.9,27x14x22,0
348.4,5.4,50x39x21,0
280.0,4.9,21x16x15,0
61.9,1.5,41x24x29,0
330.6,4.2,36x38x19,0
122.2,3.5,28x35x24,0
329.0,6.1,46x37x12,0
283.3,4.9,23x17x10,0
333.7,4.4,33x25x15,0
186.1,4.7,37x18x18,0
176.7,3.8,37x12x24,0
66.4,3.2,41x24x8,0
210.6,4.2,28x18x23,0
293.1,5.6,23x26x28,0
196.3,2.8,38x23x28,0
268.8,4.7,29x29x26,0
187.2,4.6,24x11x10,0
306.4,4.0,20x21x30,0
90.5,2.5,48x15x15,0
277.0,5.7,17x37x14,0
290.9,3.9,29x35x30,0
93.2,3.6,37x12x12,0
156.9,3.4,37x40x13,0
288.9,4.7,22x14x23,0
136.6,4.3,27x33x9,0
349.7,5.2,37x32x21,0
169.3,2.3,27x32x25,0
247.4,3.2,15x19x8,0
120.1,1.9,26x21x25,0
89.2,2.7,34x31x8,0
137.4,3.8,18x14x26,0
156.0,4.4,36x18x25,0
133.5,4.3,46x28x8,0
65.7,1.4,31x11x16,0
231.9,3.1,30x36x19,0
199.8,2.7,35x34x18,0
274.7,4.7,30x28x28,0
63.9,3.6,36x17x9,0
202.8,3.8,34x16x22,0
129.0,2.0,34x27x29,0
203.0,3.5,33x16x14,0
84.4,3.4,46x27x29,0
313.0,3.9,46x21x26,0
150.1,2.1,37x11x8,0
242.3,4.4,21x23x23,0
336.3,4.5,48x30x16,0
77.5,3.7,20x28x9,0
219.1,2.7,32x23x21,0
279.4,3.3,34x33x28,0
341.8,6.4,37x20x24,0
56.0,2.2,46x16x23,0
148.5,3.4,17x12x18,0
172.9,3.7,50x32x20,0
287.8,3.4,16x37x25,0
273.7,4.5,27x32x18,0
250.1,3.6,45x18x13,0
109.8,3.0,36x31x18,0
237.6,3.2,28x19x27,0
179.2,3.7,19x11x14,0
110.1,1.7,20x24x16,0
223.7,4.3,25x36x11,0
205.4,2.9,41x16x21,0
62.2,2.2,29x12x23,0
100.3,2.7,44x20x29,0
293.5,5.7,50x34x18,0
205.3,2.7,37x24x14,0
124.8,2.6,40x12x19,0
267.2,4.5,26x34x19,0
225.2,4.8,43x40x14,0
171.4,4.0,32x39x22,0
59.6,2.5,29x10x29,0
85.6,3.4,43x23x15,0
81.6,2.1,32x26x21,0
333.5,5.0,36x23x25,0
241.3,3.4,25x17x23,0
294.9,5.9,47x35x11,0
72.1,2.9,24x21x18,0
300.9,4.2,45x22x10,0
182.5,3.9,35x21x30,0
104.9,3.9,50x30x29,0
277.8,4.7,21x28x29,0
52.9,3.2,30x26x28,0
82.6,3.8,44x36x25,0
145.5,2.7,39x19x20,0
219.7,2.9,26x14x29,0
190.6,3.4,35x11x22,0
188.4,3.1,40x32x11,0
111.6,2.9,41x15x30,0
83.0,2.9,26x28x24,0
283.4,4.0,41x34x17,0
174.5,2.6,42x13x8,0
261.7,4.6,26x13x18,0
307.3,4.0,46x34x10,0
95.2,2.2,23x35x14,0
279.2,4.6,26x22x13,0
174.3,3.3,37x26x19,0
186.9,3.8,30x37x11,0
64.7,2.0,34x38x12,0
327.3,5.1,15x18x15,0
279.5,3.3,35x19x14,0
168.6,3.8,27x36x20,0
122.3,4.1,17x23x30,0
290.1,3.5,37x20x25,0
91.9,1.9,45x31x12,0
176.4,4.2,49x18x26,0
97.0,2.5,48x22x16,0
314.2,5.1,35x27x14,0
68.7,3.2,33x27x24,0
255.6,3.8,27x17x19,0
78.3,2.2,40x11x14,0
110.0,2.4,40x12x15,0
309.3,4.3,21x38x11,0
262.7,4.9,18x16x29,0
274.9,4.7,43x33x10,0
207.2,2.8,38x23x25,0
145.3,3.7,26x18x20,0
50.1,3.4,15x20x27,0
233.9,3.0,48x12x10,0
161.0,3.9,29x31x11,0
66.7,2.4,28x19x8,0
186.2,3.1,33x25x16,0
268.7,5.0,28x22x12,0
171.5,3.9,19x20x11,0
196.1,3.1,46x29x19,0
256.4,4.5,47x23x10,0
123.1,3.6,16x27x11,0
306.5,3.6,49x30x22,0
80.3,2.8,33x18x27,0
247.2,5.0,17x35x23,0
246.5,4.6,49x25x13,0
135.2,2.5,21x15x27,0
73.0,2.9,41x38x25,0
61.6,3.1,25x33x9,0
347.3,6.2,35x31x25,0
90.0,3.2,37x38x25,0
288.2,4.2,38x30x30,0
226.0,3.1,47x24x26,0
146.8,4.4,19x22x16,0
266.4,4.2,48x35x24,0
127.0,2.8,39x15x20,0
303.7,3.7,39x35x18,0
136.7,3.3,35x20x25,0
74.0,3.1,23x38x19,0
230.6,3.0,24x27x15,0
119.0,4.2,25x38x9,1
68.4,1.5,48x32x19,0
212.6,2.8,47x35x11,0
237.5,3.5,25x14x28,0
240.3,3.0,18x29x26,0
319.3,6.0,17x26x15,0
140.0,3.6,50x12x29,0
334.8,5.4,27x39x27,1
343.5,5.1,41x10x19,0
203.4,3.4,21x26x10,0
221.1,3.2,43x17x26,0
137.5,4.0,30x36x11,0
235.0,5.3,37x33x9,0
141.7,4.4,43x36x29,0
227.0,3.2,42x21x11,0
322.6,4.5,50x20x12,0
290.1,4.8,25x17x21,0
136.9,4.3,44x10x13,0
337.3,6.1,30x24x14,0
221.8,2.8,22x14x14,0
182.2,2.3,22x35x23,1
133.9,4.1,44x24x16,0
82.5,3.0,24x34x25,0
73.7,2.0,23x13x16,1
346.3,4.8,24x38x12,0
83.0,2.4,21x36x28,0
294.3,3.9,40x11x26,1
207.0,4.8,37x13x19,0
270.6,5.2,36x13x30,0
113.8,2.2,43x37x9,0
57.8,2.9,47x13x22,0
163.4,3.4,34x24x23,0
184.9,3.4,28x23x26,0
170.9,3.8,43x35x13,0
336.7,4.2,19x37x27,0
305.0,5.4,25x18x23,1
120.7,2.9,41x29x21,0
278.0,4.7,40x13x13,0
69.6,3.4,16x33x19,0
288.3,5.7,23x22x27,0
130.1,2.8,42x19x15,0
68.1,2.0,44x39x13,1
261.4,3.4,46x29x25,0
124.7,3.7,16x36x21,0
339.6,4.5,40x39x13,0
300.7,3.6,37x18x10,0
276.4,3.3,45x35x24,0
264.1,3.2,24x11x11,0
85.5,2.5,19x22x14,0
89.5,2.5,20x14x22,0
208.1,4.6,33x40x22,0
341.3,5.4,38x28x15,0
201.8,3.7,47x37x28,0
173.7,4.7,36x16x28,0
311.3,5.4,40x40x19,0
142.4,2.6,22x30x11,0
147.1,3.7,22x25x30,0
273.7,3.3,24x12x11,0
320.7,4.8,44x20x15,0
334.3,5.0,24x30x22,0
256.6,3.6,40x13x29,0
135.7,2.3,43x20x17,0
238.8,4.1,32x36x8,0
226.1,3.4,23x17x23,0
94.6,3.0,50x31x14,0
97.6,3.1,48x20x8,0
171.3,4.3,47x36x16,1
338.5,5.9,34x24x22,1
345.7,5.0,50x27x30,0
65.1,2.4,27x19x15,0
174.8,2.6,45x14x23,0
148.6,2.6,26x37x28,0
246.1,4.2,38x16x26,0
109.5,3.8,30x27x18,0
306.9,4.5,46x17x22,0
151.7,2.3,50x21x15,0
289.4,4.4,37x39x23,0
103.8,1.8,31x40x27,0
144.7,2.9,43x23x29,0
108.4,2.9,25x22x27,0
186.7,2.9,41x14x20,0
142.8,4.4,18x14x11,0
124.2,2.4,47x21x19,0
180.5,2.5,17x36x11,0
110.8,3.3,46x22x11,0
165.4,3.4,47x19x19,0
188.1,3.1,44x17x17,0
229.0,3.8,33x38x17,0
103.0,4.0,39x20x24,0
118.8,3.7,35x15x27,0
257.5,4.9,16x38x10,0
80.9,3.7,49x13x20,0
246.8,3.5,49x10x30,0
238.6,4.6,39x25x11,0
221.2,5.2,36x31x16,0
121.6,3.7,17x23x10,0
264.6,5.2,25x35x22,0
191.8,2.5,48x29x9,0
53.2,3.4,31x19x29,0
175.4,3.5,32x31x16,0
311.4,4.3,38x34x17,0
125.5,2.9,34x15x25,0
264.0,5.2,34x35x10,0
193.0,3.5,44x24x17,0
234.9,3.0,28x19x29,0
265.1,3.6,31x11x17,0
67.6,3.5,18x16x26,0
210.7,4.8,30x14x11,0
274.4,4.8,30x26x24,0
110.1,2.5,41x21x8,0
333.6,4.3,26x23x28,0
303.8,4.6,30x23x21,0
259.0,4.3,29x37x15,0
169.8,3.5,15x38x22,0
195.6,3.3,29x22x16,0
99.8,1.5,45x32x29,0
62.8,3.4,39x30x20,0
172.6,3.7,29x10x15,0
305.1,5.0,34x28x30,0
275.8,3.5,15x20x20,0
65.9,1.3,26x38x24,0
186.4,3.8,46x15x25,0
157.1,3.4,31x22x17,0
106.9,1.8,35x39x20,0
236.9,4.3,45x24x23,0
274.6,3.6,46x25x13,0
128.3,2.3,32x15x17,0
333.8,4.9,37x16x26,0
328.9,4.1,32x14x30,0
233.7,4.0,36x28x19,0
154.2,3.9,29x23x18,0
246.8,5.4,37x10x18,0
308.9,5.2,44x12x17,0
61.6,2.5,42x21x15,0
81.2,1.6,29x32x30,0
329.4,4.9,43x32x16,0
137.4,3.6,28x39x26,0
273.6,5.7,33x36x12,0
106.0,1.8,40x28x27,0
343.5,5.1,19x39x29,0
306.3,3.9,48x33x24,0
337.6,5.7,21x19x29,0
69.7,3.4,28x26x28,0
96.0,2.7,18x33x23,0
127.6,3.2,24x16x27,0
250.1,3.5,16x26x16,0
339.2,5.6,44x11x11,0
76.2,1.6,37x38x30,0
179.1,4.3,37x16x10,0
307.4,4.1,44x12x9,0
214.3,4.6,25x30x28,0
291.0,3.9,24x11x14,0
227.2,2.8,43x38x10,0
83.5,1.6,44x23x10,0
154.3,2.5,26x35x13,0
74.5,3.3,18x12x13,0
167.1,3.9,30x30x27,0
124.8,3.9,49x20x24,1
91.6,3.6,43x19x8,0
167.8,4.1,30x18x21,0
258.9,5.4,19x38x29,0
209.1,4.7,49x40x22,1
181.1,3.7,49x17x10,0
249.4,5.4,27x10x18,0
174.9,4.1,49x27x11,0
240.8,3.8,23x22x15,0
106.7,2.7,40x27x16,0
163.4,3.0,22x11x9,0
106.8,3.7,40x18x25,0
231.8,4.4,43x40x15,0
213.6,4.2,20x29x15,0
294.8,5.5,36x35x14,0
199.8,4.0,44x29x9,0
119.1,2.2,50x39x10,0
108.0,2.6,34x25x27,0
74.0,2.5,29x11x18,0
335.7,5.8,21x37x28,0
135.6,3.8,25x38x27,0
212.6,4.5,15x26x16,0
59.2,2.1,50x35x30,0
270.4,5.5,31x23x19,0
207.4,3.4,17x12x26,0
347.3,5.6,50x12x25,0
77.2,2.4,43x12x14,0
119.5,3.8,28x25x17,0
205.4,2.6,16x23x22,0
179.8,2.7,31x28x13,0
98.1,2.6,28x14x17,0
338.6,4.5,25x22x24,0
171.7,4.2,38x15x24,0
155.3,2.5,41x30x23,0
133.0,3.3,38x38x22,0
212.5,4.2,42x34x9,0
313.8,4.5,27x35x16,0
258.2,5.3,49x21x22,0
158.9,2.1,15x33x11,0
319.9,5.0,25x20x10,0
87.1,3.6,42x36x12,0
321.6,6.1,28x36x14,1
216.1,2.7,43x15x15,0
289.2,4.4,30x27x29,0
138.7,3.0,25x28x17,0
316.1,5.7,18x23x19,0
331.6,4.4,39x21x30,0
287.4,5.0,24x22x22,0
183.1,2.7,40x23x24,0
57.7,2.1,45x28x20,0
239.4,4.0,37x25x12,0
152.3,2.8,31x16x22,0
209.1,3.2,34x35x14,0
315.2,4.5,49x37x13,0
159.4,3.7,44x27x12,0
130.1,3.7,49x15x8,0
295.8,4.3,38x39x25,0
67.1,3.2,38x27x9,0
124.0,3.0,32x25x29,0
289.7,4.1,44x17x10,0
255.3,3.8,29x20x10,0
66.2,2.3,18x23x23,0
200.9,3.6,35x11x30,0
325.9,4.9,32x14x19,0
298.1,5.7,23x19x29,0
89.6,2.6,20x24x26,0
292.7,5.3,15x15x29,0
89.1,1.5,27x35x12,0
291.7,3.6,33x21x24,0
148.1,2.3,20x40x25,0
234.8,3.3,49x39x10,0
157.7,3.5,33x38x17,0
92.7,2.0,42x17x19,0
154.8,3.3,28x38x27,0
276.7,3.6,48x28x12,0
263.7,4.9,26x36x11,0
205.2,3.7,32x20x16,0
192.2,2.6,37x21x30,0
258.0,3.1,23x29x20,0
206.9,3.6,27x29x14,0
241.9,4.8,47x21x30,0
128.2,4.0,47x36x17,0
264.5,4.5,43x13x13,0
84.3,1.5,27x24x22,0
163.4,2.7,32x33x30,0
283.0,5.7,48x24x15,0
211.1,3.3,16x22x11,0
247.3,5.3,20x26x25,0
79.8,1.3,19x22x28,0
149.2,2.3,16x12x18,0
155.7,4.1,46x24x14,0
301.9,4.0,26x35x20,0
277.8,4.4,43x37x28,0
143.0,2.2,48x14x21,0
291.0,4.0,37x26x9,0
208.0,3.0,28x14x21,0
147.1,3.8,36x31x28,0
116.1,1.9,21x36x14,0
289.3,5.8,32x39x11,0
72.8,3.4,30x19x29,0
169.4,4.5,39x13x25,0
314.1,4.0,24x15x14,1
293.7,5.4,16x30x11,0
157.2,2.4,17x38x20,0
164.3,4.2,21x40x10,0
193.3,4.2,49x19x12,0
130.1,2.7,28x40x17,0
202.9,3.8,40x23x8,0
159.0,4.3,23x25x19,0
99.7,3.8,50x36x23,0
59.0,2.6,23x15x16,0
289.2,3.9,31x13x15,0
163.7,2.6,40x33x18,0
313.2,3.9,45x26x17,0
180.3,4.5,33x38x24,0
183.6,4.1,45x32x18,0
307.9,4.0,42x10x18,0
93.2,3.6,43x32x30,0
249.2,4.8,40x13x18,0
78.6,2.0,38x27x15,0
159.4,2.5,37x30x8,0
257.7,4.5,43x22x21,0
93.0,1.6,50x27x11,0
136.6,3.5,25x25x13,0
