ShipmentID,OrderID,CustomerID,Origin,Destination,Carrier,RouteID,PlannedShipDate,ActualShipDate,PlannedDeliveryDate,ActualDeliveryDate,Status,ShipmentType,Weight,Volume,Dimensions,DelayFlag,DisruptionReason,Weather,Traffic,PublicEvent,VehicleID,EngineHours,Mileage,FuelConsumption,GPS,Temperature,Vibration,MaintenanceDate,MaintenanceType,BreakdownFlag,PackageImage,ImageLabel,IncidentFlag,AnomalyFlag
2151,6151,C304,New York,San Francisco,FedEx,R17,2025-05-16,2025-05-17,2025-05-20,2025-05-20,Delayed,Express,259.8,4.1,20x22x9,1,,Cloudy,High,None,V008,5271,69835,8.6,"-72.6393,-68.1085;-73.5747,-153.0603",28,0.09,2025-04-26,Oil Change,0,package_2151_before.jpg,OK,0,0
2152,6152,C690,Chicago,Los Angeles,FedEx,R17,2025-05-20,2025-05-20,2025-05-25,2025-05-27,Delayed,Fragile,308.4,3.7,21x28x9,1,,Storm,Moderate,Holiday,V010,5736,39812,8.1,"55.0047,88.8929;-13.5763,165.7015",21,0.05,2025-04-30,Oil Change,0,package_2152_before.jpg,OK,0,1
2153,6153,C963,Atlanta,Los Angeles,FedEx,R2,2025-05-19,2025-05-19,2025-05-23,2025-05-25,Delivered,Standard,98.0,3.9,40x32x29,0,,Cloudy,Severe,Holiday,V025,6143,46911,5.5,"3.8502,83.5823;-20.6975,-94.1094",21,0.04,2025-05-04,Brake Check,0,package_2153_before.jpg,OK,0,0
2154,6154,C409,San Diego,Austin,FedEx,R1,2025-05-14,2025-05-14,2025-05-17,2025-05-17,Delayed,Express,229.8,4.4,44x23x15,1,,Clear,Moderate,Holiday,V009,7338,38722,5.2,"17.0647,103.6277;-41.4938,-163.2904",19,0.02,2025-05-10,Brake Check,0,package_2154_before.jpg,Damaged,0,0
2155,6155,C675,New York,Las Vegas,FedEx,R17,2025-05-12,2025-05-12,2025-05-13,2025-05-15,Delivered,Express,251.0,5.2,37x16x13,0,,Sunny,Moderate,Holiday,V014,5841,39757,7.2,"89.6694,-22.4912;46.4338,50.7707",20,0.08,2025-04-27,Brake Check,0,package_2155_before.jpg,OK,0,0
2156,6156,C661,Atlanta,Los Angeles,FedEx,R16,2025-05-18,2025-05-18,2025-05-19,2025-05-19,Delivered,Standard,256.4,4.7,37x35x24,0,,Clear,Low,Holiday,V022,7924,36211,8.9,"5.5747,32.8237;-25.5792,-82.2917",26,0.08,2025-05-15,Oil Change,0,package_2156_before.jpg,OK,0,0
2157,6157,C631,Detroit,Miami,FedEx,R15,2025-05-28,2025-05-29,2025-05-30,2025-05-30,Delivered,Express,185.4,3.5,31x32x26,0,,Cloudy,Moderate,None,V009,3093,70643,10.3,"-0.4303,-164.0409;-84.0351,-154.2099",22,0.02,2025-05-19,Brake Check,0,package_2157_before.jpg,Damaged,0,0
2158,6158,C888,Philadelphia,Orlando,UPS,R16,2025-05-03,2025-05-03,2025-05-08,2025-05-09,Delivered,Standard,97.3,2.5,32x31x11,0,,Clear,Low,None,V004,5396,143319,9.3,"-81.9248,11.2722;-58.7495,-3.3999",29,0.06,2025-04-28,Brake Check,0,package_2158_before.jpg,Damaged,0,0
2159,6159,C310,Houston,Houston,DHL,R1,2025-05-15,2025-05-15,2025-05-22,2025-05-22,Delivered,Fragile,96.1,3.0,38x24x13,0,,Rain,High,Holiday,V001,1002,74967,9.0,"-44.6097,133.797;55.1672,-54.8634",18,0.07,2025-04-26,Brake Check,0,package_2159_before.jpg,OK,0,1
2160,6160,C351,Chicago,Denver,DHL,R5,2025-05-31,2025-05-31,2025-06-01,2025-06-02,Disrupted,Express,59.9,2.1,19x24x12,1,,Storm,High,Holiday,V027,3121,89779,6.2,"78.098,75.449;87.9046,-140.687",15,0.02,2025-05-01,Inspection,0,package_2160_before.jpg,Damaged,0,0
2161,6161,C832,Boston,Orlando,UPS,R8,2025-05-15,2025-05-15,2025-05-19,2025-05-19,Delivered,Express,130.0,3.0,47x13x27,0,,Clear,Moderate,None,V006,3723,79080,9.2,"6.7174,-31.9152;-8.0402,-26.1539",21,0.01,2025-05-08,Filter Change,0,package_2161_before.jpg,Damaged,0,0
2162,6162,C803,Dallas,Denver,DHL,R12,2025-05-28,2025-05-29,2025-06-03,2025-06-03,Delayed,Fragile,228.0,4.8,21x17x27,1,,Clear,High,Holiday,V011,7127,83941,8.9,"29.4082,109.1625;25.6251,6.5663",29,0.08,2025-05-01,Brake Check,0,package_2162_before.jpg,Damaged,0,0
2163,6163,C359,Houston,Phoenix,UPS,R17,2025-05-30,2025-05-31,2025-06-01,2025-06-01,Delivered,Fragile,191.6,4.3,37x22x12,0,,Storm,Moderate,Holiday,V008,2487,77671,10.0,"13.7415,48.3309;-65.0016,99.105",15,0.05,2025-05-01,Inspection,1,package_2163_before.jpg,Damaged,1,0
2164,6164,C785,Atlanta,Austin,UPS,R8,2025-05-12,2025-05-13,2025-05-17,2025-05-17,Delivered,Fragile,169.6,4.4,48x29x10,0,,Sunny,Moderate,Strike,V005,1667,45743,11.4,"-78.9874,65.4347;-9.9175,-79.9187",15,0.05,2025-05-07,Oil Change,0,package_2164_before.jpg,Damaged,1,0
2165,6165,C623,Detroit,Las Vegas,UPS,R13,2025-05-04,2025-05-05,2025-05-07,2025-05-07,Delivered,Fragile,61.5,2.1,47x21x26,0,,Clear,Severe,None,V011,1439,128887,11.7,"-36.0824,-68.3299;41.2151,155.2013",19,0.05,2025-04-30,Battery Replacement,0,package_2165_before.jpg,Damaged,0,0
2166,6166,C950,Boston,Seattle,FedEx,R14,2025-05-22,2025-05-22,2025-05-25,2025-05-27,Delivered,Fragile,242.2,3.8,24x16x13,0,,Sunny,Low,None,V021,3999,77850,7.7,"64.8882,136.4705;-64.4202,-62.4817",18,0.08,2025-04-24,Brake Check,0,package_2166_before.jpg,Damaged,0,0
2167,6167,C977,Boston,San Francisco,FedEx,R11,2025-05-10,2025-05-10,2025-05-16,2025-05-16,Delivered,Express,100.2,3.4,15x40x26,0,,Rain,Severe,Strike,V009,2137,77252,10.2,"5.0061,-130.8254;45.7136,163.6765",30,0.09,2025-05-08,Inspection,0,package_2167_before.jpg,OK,0,0
2168,6168,C195,Atlanta,Miami,FedEx,R9,2025-05-27,2025-05-27,2025-06-01,2025-06-03,Delivered,Standard,112.5,2.4,23x26x11,0,,Clear,Moderate,Strike,V025,4154,85646,4.7,"-82.9009,167.0854;24.4631,-76.5407",26,0.09,2025-04-27,Battery Replacement,0,package_2168_before.jpg,Damaged,1,0
2169,6169,C927,San Diego,Seattle,UPS,R5,2025-05-05,2025-05-06,2025-05-09,2025-05-11,Delivered,Express,265.6,5.4,31x21x28,0,,Clear,High,Holiday,V021,6739,99356,7.8,"61.1131,-153.8899;6.2336,-48.4519",17,0.01,2025-05-03,Oil Change,0,package_2169_before.jpg,OK,0,0
2170,6170,C903,New York,Miami,UPS,R13,2025-05-14,2025-05-14,2025-05-18,2025-05-18,Delivered,Standard,217.1,3.2,41x15x29,0,,Cloudy,High,None,V009,7718,114861,10.3,"38.7063,-70.1017;10.6786,143.7824",22,0.08,2025-05-07,Battery Replacement,0,package_2170_before.jpg,Damaged,0,0
2171,6171,C104,Houston,Miami,UPS,R2,2025-05-07,2025-05-08,2025-05-12,2025-05-14,Delivered,Standard,125.5,3.1,23x26x30,0,,Rain,High,Holiday,V004,5818,25078,6.3,"80.3797,-61.112;-8.4202,-44.8335",29,0.09,2025-04-18,Battery Replacement,0,package_2171_before.jpg,Damaged,0,0
2172,6172,C753,San Diego,Houston,FedEx,R2,2025-05-30,2025-05-30,2025-05-31,2025-05-31,Disrupted,Fragile,274.5,3.5,34x12x12,1,Customs Issue,Cloudy,Severe,None,V028,7735,149366,7.8,"-44.2665,65.4192;-65.42,-87.3733",28,0.05,2025-05-06,Inspection,0,package_2172_before.jpg,OK,0,0
2173,6173,C929,San Diego,San Francisco,DHL,R4,2025-05-22,2025-05-22,2025-05-23,2025-05-23,Delivered,Fragile,271.8,3.7,22x37x17,0,,Sunny,Low,Holiday,V004,1432,36685,8.8,"-38.7911,84.7918;-61.3664,-60.505",22,0.01,2025-05-10,Oil Change,0,package_2173_before.jpg,Damaged,0,0
2174,6174,C597,Philadelphia,Houston,DHL,R16,2025-05-03,2025-05-03,2025-05-07,2025-05-07,Delivered,Express,172.2,2.9,17x30x8,0,,Storm,Moderate,None,V030,2483,86678,8.9,"-33.1308,-110.9381;-81.0307,-54.8162",25,0.02,2025-04-11,Inspection,0,package_2174_before.jpg,Damaged,0,0
2175,6175,C172,Boston,Denver,UPS,R6,2025-05-29,2025-05-29,2025-06-04,2025-06-04,Delivered,Express,284.0,5.2,20x33x27,0,,Sunny,High,Strike,V019,6179,142760,8.1,"80.7934,-11.151;-67.7636,-14.8291",20,0.02,2025-05-19,Brake Check,0,package_2175_before.jpg,OK,0,0
2176,6176,C503,Miami,Las Vegas,FedEx,R17,2025-05-28,2025-05-28,2025-06-03,2025-06-03,Disrupted,Standard,84.8,2.0,40x40x15,1,Strike,Sunny,Severe,None,V019,6516,146000,5.1,"15.9958,122.276;-18.0191,-169.4933",22,0.05,2025-05-21,Oil Change,0,package_2176_before.jpg,Damaged,0,0
2177,6177,C783,Philadelphia,Las Vegas,DHL,R19,2025-05-28,2025-05-28,2025-06-04,2025-06-06,Delivered,Express,240.5,3.2,48x10x9,0,,Clear,Moderate,Holiday,V003,1580,99867,10.1,"-34.5961,-92.5837;78.0273,-105.0735",27,0.07,2025-05-09,Brake Check,0,package_2177_before.jpg,OK,0,0
2178,6178,C360,New York,Phoenix,DHL,R14,2025-05-13,2025-05-13,2025-05-20,2025-05-20,Delivered,Fragile,219.7,4.0,46x16x18,0,,Storm,High,None,V005,3214,46876,11.8,"-65.4313,75.7581;-30.6498,-34.9834",26,0.04,2025-04-28,Oil Change,0,package_2178_before.jpg,OK,0,0
2179,6179,C127,Philadelphia,Miami,UPS,R3,2025-05-06,2025-05-06,2025-05-13,2025-05-13,Delayed,Express,126.6,3.4,38x38x30,1,,Rain,Low,Strike,V024,4613,25754,12.0,"74.5564,-53.5609;47.4509,10.5745",18,0.08,2025-04-17,Battery Replacement,0,package_2179_before.jpg,OK,0,0
2180,6180,C935,Houston,Houston,DHL,R18,2025-05-01,2025-05-01,2025-05-05,2025-05-06,Delivered,Fragile,217.2,5.0,22x11x10,0,,Storm,Low,Strike,V006,7908,27742,11.3,"41.9781,138.1351;-82.6898,81.0177",19,0.04,2025-04-18,Oil Change,0,package_2180_before.jpg,Damaged,0,0
2181,6181,C764,Philadelphia,Las Vegas,UPS,R8,2025-05-03,2025-05-03,2025-05-09,2025-05-09,Delayed,Express,207.9,4.5,48x24x20,1,,Cloudy,Severe,Strike,V003,2653,110144,8.2,"-65.1668,141.8976;-82.5988,-18.8533",30,0.07,2025-04-05,Filter Change,0,package_2181_before.jpg,OK,1,0
2182,6182,C222,Chicago,Las Vegas,UPS,R10,2025-05-20,2025-05-20,2025-05-23,2025-05-23,Delivered,Fragile,274.7,5.7,46x30x17,0,,Sunny,Severe,None,V021,4215,25407,7.9,"-18.5391,-138.7008;39.111,63.6878",17,0.09,2025-05-10,Oil Change,0,package_2182_before.jpg,OK,0,0
2183,6183,C169,Houston,Miami,DHL,R15,2025-05-18,2025-05-18,2025-05-21,2025-05-22,Delivered,Standard,327.0,4.7,17x36x16,0,,Clear,High,None,V021,7925,106983,9.4,"-74.7272,-119.8766;39.1793,-55.4299",22,0.02,2025-04-26,Filter Change,0,package_2183_before.jpg,Damaged,0,0
2184,6184,C929,Atlanta,Miami,FedEx,R18,2025-05-07,2025-05-07,2025-05-10,2025-05-12,Delayed,Standard,247.6,4.4,40x17x18,1,,Cloudy,Severe,Strike,V004,6057,94777,8.3,"-58.3648,92.0276;-56.6316,-174.693",21,0.06,2025-04-27,Battery Replacement,0,package_2184_before.jpg,Damaged,0,0
2185,6185,C873,New York,Austin,UPS,R8,2025-05-16,2025-05-16,2025-05-17,2025-05-18,Delivered,Standard,106.3,2.9,40x37x30,0,,Cloudy,Low,Holiday,V027,4152,32578,10.9,"30.1915,106.6814;-77.1085,-141.2004",27,0.05,2025-04-29,Oil Change,0,package_2185_before.jpg,OK,0,0
2186,6186,C556,Philadelphia,Las Vegas,UPS,R16,2025-05-05,2025-05-06,2025-05-07,2025-05-07,Delivered,Express,124.9,2.6,40x12x30,0,,Storm,Severe,Strike,V026,2998,112409,11.5,"-40.0201,72.7735;59.5912,176.1104",16,0.08,2025-04-20,Battery Replacement,1,package_2186_before.jpg,OK,0,0
2187,6187,C167,Detroit,Las Vegas,FedEx,R17,2025-05-31,2025-05-31,2025-06-02,2025-06-02,Delivered,Express,234.0,2.9,24x14x11,0,,Sunny,Severe,Strike,V014,3229,133114,9.0,"59.3572,0.5417;-89.8658,40.173",25,0.05,2025-05-19,Inspection,0,package_2187_before.jpg,Damaged,0,0
2188,6188,C581,Philadelphia,Miami,FedEx,R6,2025-05-07,2025-05-07,2025-05-13,2025-05-13,Disrupted,Standard,228.6,3.7,20x20x9,1,Strike,Sunny,Moderate,Strike,V030,4541,103578,11.4,"-60.933,-114.322;-42.5406,-88.2307",17,0.07,2025-04-21,Battery Replacement,0,package_2188_before.jpg,Damaged,0,0
2189,6189,C216,Atlanta,Las Vegas,FedEx,R12,2025-05-22,2025-05-22,2025-05-24,2025-05-24,Delivered,Standard,227.2,3.0,30x17x22,0,,Storm,Low,None,V004,3533,48551,5.7,"-81.7296,-109.0881;-51.3138,-132.2488",27,0.03,2025-05-18,Inspection,0,package_2189_before.jpg,OK,0,0
2190,6190,C130,Detroit,Los Angeles,DHL,R4,2025-05-22,2025-05-22,2025-05-26,2025-05-26,Delivered,Fragile,122.1,2.7,27x38x23,0,,Rain,Severe,None,V028,4612,114855,6.6,"-22.5835,73.1561;-1.8029,-55.5921",19,0.1,2025-05-16,Inspection,0,package_2190_before.jpg,OK,0,0
2191,6191,C366,Detroit,Phoenix,FedEx,R13,2025-05-16,2025-05-16,2025-05-21,2025-05-21,Delivered,Fragile,158.2,4.6,28x22x10,0,,Cloudy,High,None,V020,4365,82098,6.7,"-60.461,153.0308;41.8879,55.67",26,0.02,2025-04-21,Inspection,0,package_2191_before.jpg,OK,0,0
2192,6192,C162,Miami,Orlando,UPS,R6,2025-05-14,2025-05-14,2025-05-15,2025-05-15,Delivered,Express,182.2,4.8,26x16x9,0,,Storm,Moderate,Strike,V012,3829,115547,7.2,"78.6174,92.6964;28.7988,-83.2091",26,0.08,2025-04-24,Battery Replacement,0,package_2192_before.jpg,Damaged,0,0
2193,6193,C888,Dallas,San Francisco,DHL,R3,2025-05-20,2025-05-20,2025-05-23,2025-05-25,Delayed,Express,237.7,3.1,49x24x14,1,,Storm,Moderate,Holiday,V002,2580,110443,7.8,"-21.6692,-103.535;-79.8164,122.708",26,0.04,2025-05-08,Brake Check,0,package_2193_before.jpg,Damaged,1,0
2194,6194,C647,Dallas,Seattle,FedEx,R8,2025-05-13,2025-05-13,2025-05-14,2025-05-16,Delayed,Standard,271.8,3.7,33x22x28,1,,Sunny,Moderate,Strike,V024,4686,138070,7.2,"-88.383,172.4246;-55.5407,-26.8748",23,0.05,2025-04-19,Filter Change,0,package_2194_before.jpg,OK,0,0
2195,6195,C316,Houston,Orlando,FedEx,R2,2025-05-23,2025-05-23,2025-05-26,2025-05-26,Delayed,Express,109.9,3.6,43x26x21,1,,Clear,Severe,Holiday,V030,2347,120616,8.2,"-64.6516,15.4086;-25.4116,79.6728",18,0.06,2025-05-02,Brake Check,0,package_2195_before.jpg,Damaged,0,1
2196,6196,C403,Detroit,Denver,UPS,R16,2025-05-30,2025-05-30,2025-06-01,2025-06-01,Delivered,Express,151.1,3.5,29x36x28,0,,Rain,Moderate,None,V001,5592,125631,7.6,"-36.7008,-141.003;-6.6898,150.6465",18,0.01,2025-05-29,Battery Replacement,0,package_2196_before.jpg,OK,0,0
2197,6197,C763,Dallas,San Francisco,UPS,R5,2025-05-01,2025-05-01,2025-05-08,2025-05-08,Delivered,Standard,212.2,4.9,26x13x16,0,,Clear,Low,Holiday,V029,2275,106658,9.1,"14.647,143.7479;34.3275,106.9767",30,0.1,2025-04-19,Brake Check,0,package_2197_before.jpg,OK,0,0
2198,6198,C105,Boston,San Francisco,UPS,R17,2025-05-11,2025-05-12,2025-05-14,2025-05-15,Delayed,Fragile,59.0,1.9,22x36x23,1,,Sunny,High,Strike,V018,1845,123633,10.5,"1.8956,110.717;29.8471,-178.1612",23,0.07,2025-04-30,Inspection,0,package_2198_before.jpg,OK,0,0
2199,6199,C295,New York,Las Vegas,UPS,R5,2025-05-22,2025-05-22,2025-05-26,2025-05-27,Disrupted,Standard,324.3,4.0,18x15x15,1,Vehicle Breakdown,Cloudy,High,Holiday,V005,2118,52238,5.6,"39.8855,155.6284;-43.1099,-162.8963",23,0.01,2025-05-19,Filter Change,0,package_2199_before.jpg,Damaged,0,0
2200,6200,C867,Chicago,Orlando,FedEx,R9,2025-05-24,2025-05-24,2025-05-27,2025-05-28,Delivered,Fragile,240.3,4.0,29x19x16,0,,Cloudy,Severe,Holiday,V028,3756,27715,8.9,"-76.671,-47.6534;61.4015,100.0642",28,0.02,2025-05-14,Battery Replacement,0,package_2200_before.jpg,OK,0,0
2201,6201,C410,Dallas,San Francisco,DHL,R1,2025-05-18,2025-05-18,2025-05-21,2025-05-23,Delivered,Express,184.2,4.0,37x39x25,0,,Clear,High,Strike,V014,4274,33673,7.8,"84.2185,-172.5067;-28.5962,-27.3349",29,0.03,2025-05-10,Battery Replacement,0,package_2201_before.jpg,Damaged,0,0
2202,6202,C693,Atlanta,Miami,DHL,R16,2025-05-02,2025-05-02,2025-05-04,2025-05-04,Delivered,Fragile,148.5,3.3,37x11x14,0,,Storm,Severe,Holiday,V005,5292,132676,10.7,"12.1436,-154.0149;86.0826,114.5184",25,0.08,2025-04-14,Inspection,0,package_2202_before.jpg,OK,0,0
2203,6203,C228,San Diego,San Francisco,UPS,R11,2025-05-20,2025-05-21,2025-05-21,2025-05-23,Delivered,Express,52.7,3.3,46x40x19,0,,Clear,High,None,V020,2482,59688,10.5,"-19.1924,-47.6252;-70.0168,-103.9508",26,0.09,2025-04-28,Oil Change,0,package_2203_before.jpg,Damaged,0,0
2204,6204,C687,Chicago,Miami,UPS,R13,2025-05-22,2025-05-22,2025-05-24,2025-05-24,Delivered,Standard,144.6,3.2,50x20x25,0,,Cloudy,High,None,V026,1001,132961,8.2,"-88.6824,121.0779;8.0037,-63.9915",29,0.02,2025-04-29,Brake Check,0,package_2204_before.jpg,Damaged,0,0
2205,6205,C446,San Diego,Miami,FedEx,R20,2025-05-12,2025-05-12,2025-05-13,2025-05-13,Delayed,Standard,193.0,2.5,45x26x28,1,,Sunny,Severe,Strike,V019,4365,103291,4.5,"-78.1258,-78.864;44.8727,-26.0557",27,0.05,2025-04-16,Inspection,0,package_2205_before.jpg,Damaged,0,0
2206,6206,C888,San Diego,Miami,FedEx,R16,2025-05-11,2025-05-12,2025-05-18,2025-05-18,Delivered,Standard,151.1,4.3,50x30x20,0,,Cloudy,Low,None,V013,1405,24376,4.9,"-79.2294,-6.4561;4.0007,88.321",17,0.01,2025-04-13,Inspection,0,package_2206_before.jpg,Damaged,0,0
2207,6207,C935,Philadelphia,San Francisco,FedEx,R3,2025-05-21,2025-05-22,2025-05-25,2025-05-25,Delivered,Express,195.8,4.5,45x22x9,0,,Storm,High,Holiday,V024,5921,136993,11.6,"11.1032,48.1512;-18.3322,99.3254",15,0.03,2025-04-21,Filter Change,0,package_2207_before.jpg,Damaged,0,0
2208,6208,C608,Miami,Austin,DHL,R10,2025-05-13,2025-05-14,2025-05-15,2025-05-16,Disrupted,Express,126.3,3.9,21x36x17,1,,Clear,Low,Strike,V008,3931,81638,10.9,"28.7361,-81.7056;-87.1229,57.5629",18,0.01,2025-05-10,Inspection,0,package_2208_before.jpg,OK,0,0
2209,6209,C279,Philadelphia,Houston,FedEx,R5,2025-05-14,2025-05-15,2025-05-16,2025-05-17,Delivered,Standard,135.0,4.1,29x13x9,0,,Cloudy,Severe,Strike,V021,7000,87138,5.7,"82.3033,-159.5982;-7.9787,-162.3273",21,0.1,2025-04-15,Inspection,0,package_2209_before.jpg,Damaged,0,0
2210,6210,C782,New York,Miami,UPS,R9,2025-05-18,2025-05-18,2025-05-24,2025-05-25,Delivered,Express,165.1,4.0,24x37x14,0,,Rain,Severe,Holiday,V017,3238,143455,8.1,"17.0801,160.3518;-52.8379,99.8501",22,0.05,2025-05-02,Inspection,0,package_2210_before.jpg,OK,0,0
2211,6211,C834,Chicago,Denver,UPS,R3,2025-05-19,2025-05-19,2025-05-20,2025-05-20,Delivered,Express,127.3,2.2,43x35x11,0,,Sunny,Low,None,V013,4548,131952,6.5,"17.9012,175.102;-84.0221,-149.1435",20,0.02,2025-04-20,Inspection,1,package_2211_before.jpg,Damaged,0,0
2212,6212,C875,Philadelphia,Los Angeles,FedEx,R5,2025-05-13,2025-05-13,2025-05-14,2025-05-14,Delivered,Express,256.1,4.2,26x16x23,0,,Storm,Low,Holiday,V025,5521,38873,7.9,"-48.5746,32.1549;-32.6264,106.3611",18,0.09,2025-05-09,Oil Change,0,package_2212_before.jpg,OK,0,0
2213,6213,C703,New York,Austin,FedEx,R7,2025-05-09,2025-05-10,2025-05-15,2025-05-15,Delivered,Standard,176.6,4.0,41x37x24,0,,Rain,Severe,Strike,V010,7702,69906,5.4,"-26.9296,-0.0427;-3.7477,5.1684",19,0.09,2025-04-14,Inspection,0,package_2213_before.jpg,Damaged,0,0
2214,6214,C857,New York,Miami,UPS,R5,2025-05-04,2025-05-05,2025-05-08,2025-05-09,Delayed,Fragile,130.2,3.0,43x10x25,1,,Cloudy,High,Strike,V019,1847,124952,7.6,"-76.9129,135.6685;-60.3231,-168.8303",17,0.1,2025-04-26,Brake Check,0,package_2214_before.jpg,Damaged,0,0
2215,6215,C477,Houston,Orlando,FedEx,R7,2025-05-28,2025-05-28,2025-06-04,2025-06-06,Delayed,Standard,270.3,4.0,18x22x16,1,,Clear,Moderate,Holiday,V021,4913,144654,11.1,"-5.7224,134.3501;-25.6391,-75.0487",28,0.07,2025-05-13,Oil Change,0,package_2215_before.jpg,OK,0,0
2216,6216,C980,Dallas,Houston,DHL,R10,2025-05-09,2025-05-09,2025-05-15,2025-05-15,Delivered,Express,283.1,5.5,22x18x19,0,,Cloudy,Moderate,Holiday,V003,5200,56270,11.8,"33.1392,-10.4703;31.2019,-149.796",25,0.1,2025-04-18,Inspection,0,package_2216_before.jpg,Damaged,0,0
2217,6217,C626,Detroit,Los Angeles,FedEx,R3,2025-05-17,2025-05-17,2025-05-22,2025-05-22,Delivered,Standard,261.4,3.2,33x37x12,0,,Cloudy,Severe,None,V020,6049,45717,7.9,"50.6357,179.35;12.6333,97.4583",26,0.07,2025-05-01,Battery Replacement,0,package_2217_before.jpg,Damaged,0,0
2218,6218,C310,Philadelphia,Orlando,DHL,R9,2025-05-28,2025-05-28,2025-05-31,2025-05-31,Delivered,Fragile,271.4,5.7,46x13x16,0,,Cloudy,High,Holiday,V005,2994,72773,11.0,"-48.6736,152.3773;36.5336,-86.3391",26,0.06,2025-04-30,Battery Replacement,1,package_2218_before.jpg,Damaged,0,0
2219,6219,C684,Houston,Los Angeles,UPS,R19,2025-05-21,2025-05-21,2025-05-28,2025-05-28,Delayed,Express,280.3,4.5,30x32x15,1,,Sunny,Low,None,V021,4694,59840,5.2,"-77.3887,104.1278;-66.1748,-126.3345",30,0.03,2025-05-10,Filter Change,0,package_2219_before.jpg,OK,0,0
2220,6220,C222,Dallas,San Francisco,FedEx,R15,2025-05-05,2025-05-06,2025-05-09,2025-05-09,Delivered,Express,77.5,3.2,47x28x19,0,,Rain,Low,None,V026,2137,51747,10.2,"12.3141,53.1162;-14.3063,-21.4915",20,0.07,2025-04-26,Battery Replacement,1,package_2220_before.jpg,Damaged,0,0
2221,6221,C716,Chicago,Miami,UPS,R15,2025-05-27,2025-05-28,2025-06-01,2025-06-02,Delivered,Fragile,147.7,4.2,16x11x9,0,,Rain,High,Strike,V002,3887,57662,6.6,"-43.7214,-122.4349;42.9164,-104.6297",30,0.05,2025-04-27,Inspection,0,package_2221_before.jpg,OK,0,0
2222,6222,C889,Boston,Los Angeles,UPS,R9,2025-05-23,2025-05-24,2025-05-29,2025-05-29,Delivered,Express,128.3,2.1,37x34x16,0,,Storm,High,None,V016,6275,42043,10.3,"85.255,82.0494;-44.7177,-15.2642",16,0.06,2025-05-02,Oil Change,0,package_2222_before.jpg,Damaged,0,0
2223,6223,C204,Houston,Denver,DHL,R12,2025-05-31,2025-05-31,2025-06-03,2025-06-03,Delivered,Express,337.3,6.3,16x16x12,0,,Rain,Low,Holiday,V012,3318,148316,9.3,"-13.6754,-172.7687;-80.0525,-120.5004",30,0.08,2025-05-24,Inspection,0,package_2223_before.jpg,Damaged,0,0
2224,6224,C135,Philadelphia,Houston,DHL,R10,2025-05-16,2025-05-17,2025-05-18,2025-05-18,Delivered,Express,313.5,3.7,46x23x24,0,,Clear,Low,None,V004,7527,66748,7.9,"22.3362,39.2228;34.2297,5.892",23,0.03,2025-05-09,Inspection,0,package_2224_before.jpg,Damaged,0,0
2225,6225,C540,Atlanta,Austin,DHL,R2,2025-05-15,2025-05-15,2025-05-16,2025-05-16,Delivered,Fragile,261.7,3.6,46x31x22,0,,Rain,Moderate,Strike,V020,5270,75716,5.8,"26.4716,-72.4899;-54.2005,-23.088",25,0.06,2025-04-23,Oil Change,0,package_2225_before.jpg,Damaged,0,0
2226,6226,C602,Houston,Phoenix,FedEx,R15,2025-05-22,2025-05-22,2025-05-29,2025-05-30,Delivered,Express,220.4,3.4,42x22x28,0,,Cloudy,High,None,V027,7397,39567,10.2,"-1.4739,120.7164;-11.9351,4.915",22,0.02,2025-05-02,Filter Change,0,package_2226_before.jpg,Damaged,0,0
2227,6227,C301,Chicago,Denver,DHL,R1,2025-05-04,2025-05-04,2025-05-11,2025-05-11,Delivered,Standard,90.6,2.4,19x16x15,0,,Clear,High,Strike,V026,2794,123653,12.0,"-47.1248,75.4539;12.2968,-165.5989",15,0.09,2025-04-14,Inspection,0,package_2227_before.jpg,Damaged,0,0
2228,6228,C966,Chicago,Las Vegas,UPS,R2,2025-05-31,2025-06-01,2025-06-05,2025-06-05,Delayed,Express,80.0,3.7,49x22x27,1,,Clear,High,Holiday,V008,2322,71730,8.8,"35.7825,161.4462;30.5046,86.7029",27,0.03,2025-05-28,Oil Change,0,package_2228_before.jpg,Damaged,0,0
2229,6229,C451,Chicago,Seattle,UPS,R2,2025-05-20,2025-05-21,2025-05-24,2025-05-25,Delayed,Fragile,233.5,4.4,42x24x12,1,,Cloudy,High,None,V014,2374,38008,6.1,"-29.5285,-98.409;-45.755,-76.408",18,0.1,2025-05-17,Oil Change,0,package_2229_before.jpg,OK,0,0
2230,6230,C854,Chicago,Austin,FedEx,R13,2025-05-03,2025-05-04,2025-05-04,2025-05-04,Delivered,Fragile,262.3,3.9,23x16x19,0,,Storm,Moderate,None,V020,4708,74620,5.9,"-81.2047,123.3396;57.9036,5.5253",29,0.04,2025-04-04,Oil Change,0,package_2230_before.jpg,OK,1,0
2231,6231,C113,Philadelphia,Denver,UPS,R17,2025-05-06,2025-05-07,2025-05-09,2025-05-10,Delivered,Standard,150.9,3.5,28x18x11,0,,Clear,High,Holiday,V009,5937,24517,11.9,"-76.6474,-57.2387;58.7047,157.2275",21,0.1,2025-04-07,Inspection,0,package_2231_before.jpg,Damaged,0,0
