EngineHours,Mileage,FuelConsumption,Temperature,Vibration,BreakdownFlag
6141,81535,5.3,17,0.08,0
5125,52250,6.7,27,0.02,0
1676,53472,7.8,25,0.05,0
3676,106007,11.2,15,0.08,0
3157,53464,5.4,23,0.08,0
7516,63624,6.2,25,0.02,0
1699,66134,4.7,15,0.03,0
2863,133277,10.8,18,0.05,0
7761,43344,9.2,19,0.06,0
7791,130725,9.6,22,0.04,0
2894,92632,11.1,21,0.09,0
4429,72415,10.0,16,0.05,0
7937,38400,8.8,15,0.06,0
6493,88164,7.9,16,0.1,0
7926,119244,6.5,21,0.02,0
2992,97765,8.5,28,0.05,0
4673,90967,6.5,25,0.08,0
7880,35847,11.2,19,0.08,0
1187,48347,7.8,25,0.08,0
7399,128219,8.8,17,0.03,0
4093,28205,4.8,27,0.03,0
2159,108523,8.7,20,0.08,0
2497,96166,6.3,23,0.07,0
7824,132292,8.6,19,0.03,1
2080,114742,4.8,27,0.09,0
3776,44536,7.5,15,0.06,0
6402,37273,7.6,30,0.04,0
5945,95266,6.4,30,0.03,0
6982,91327,7.3,19,0.07,0
3145,58648,9.4,17,0.06,0
1201,132822,10.4,29,0.07,0
1558,134592,5.2,28,0.08,0
2639,129812,10.5,27,0.05,0
4046,53615,10.1,30,0.05,0
6661,33170,9.2,26,0.01,0
2552,40712,11.4,27,0.04,0
3828,68685,8.0,18,0.07,0
5909,92150,11.8,17,0.06,0
6474,63489,9.0,28,0.07,0
1457,113233,6.1,29,0.01,0
3074,47458,5.0,26,0.02,0
2100,121273,11.7,20,0.07,0
5556,96666,9.4,17,0.1,0
6038,147014,10.7,23,0.01,0
3183,133059,6.0,26,0.06,0
3381,37002,11.0,30,0.04,0
7095,57915,10.7,25,0.08,0
3443,94485,6.2,15,0.04,0
1813,98330,5.0,17,0.04,0
4508,87893,12.0,26,0.06,0
4064,39070,10.2,17,0.09,0
4963,110047,5.2,16,0.03,0
5442,60848,11.0,28,0.05,0
1689,63586,7.4,26,0.04,0
7606,130218,9.7,23,0.08,1
3224,128615,11.9,25,0.02,0
7685,56674,9.1,19,0.04,0
7217,33294,5.2,19,0.07,0
2220,49922,9.0,26,0.08,0
2723,24575,6.8,21,0.07,0
6886,109458,6.9,22,0.07,0
7035,51405,11.3,21,0.01,0
4874,81477,5.1,27,0.06,0
6537,124027,10.7,17,0.02,0
2533,27863,6.1,21,0.02,0
2626,116508,6.1,23,0.06,0
1396,99685,10.3,19,0.06,0
1772,62282,9.9,21,0.06,0
2243,107324,4.6,20,0.06,0
7175,21259,10.6,15,0.1,0
7042,147624,7.5,16,0.08,0
3175,20589,8.1,16,0.08,0
7503,98996,11.5,23,0.07,0
7685,115029,11.3,26,0.07,0
1388,134588,7.5,15,0.03,0
4434,71949,10.0,30,0.03,0
5851,48459,8.6,18,0.03,0
6087,69219,6.5,30,0.1,0
2940,145317,8.5,30,0.07,0
5243,146909,11.9,21,0.1,0
4297,136865,5.1,22,0.06,0
2510,70135,5.7,27,0.09,0
7935,41705,9.3,18,0.08,0
2617,81848,9.2,20,0.09,0
4100,56461,9.4,15,0.06,0
3185,101296,8.9,26,0.04,0
7928,69124,9.2,20,0.01,0
2972,26567,5.5,24,0.08,0
2205,135155,6.3,25,0.09,0
7243,135321,9.8,21,0.08,0
2953,147751,9.3,26,0.02,0
6335,136314,8.2,19,0.07,0
2191,66657,6.0,21,0.02,0
3769,106931,5.0,25,0.07,0
5523,108820,7.0,30,0.01,0
6551,114795,9.1,27,0.02,0
5691,24034,12.0,27,0.05,0
7444,126169,8.1,23,0.06,0
7562,25615,6.3,29,0.06,0
3730,85204,11.6,26,0.05,0
7324,112309,4.7,18,0.09,0
4377,97143,7.2,18,0.06,0
7654,136355,11.5,22,0.06,0
4915,128824,4.9,18,0.03,0
1599,57471,8.4,19,0.03,0
4505,106665,10.5,26,0.02,0
6920,45781,11.8,15,0.01,0
5045,99765,9.2,19,0.03,0
4770,25574,4.7,18,0.03,0
2328,79775,9.4,25,0.05,0
3962,35942,10.0,28,0.07,0
4155,41809,5.1,19,0.05,0
4335,114866,8.1,26,0.09,0
4453,137859,6.2,22,0.06,0
3723,28251,8.7,18,0.05,0
5706,48642,8.9,20,0.09,0
6469,88983,5.5,15,0.08,0
5678,92441,4.9,16,0.07,0
6580,60187,8.5,18,0.05,0
4108,61264,7.9,27,0.1,0
4967,86268,9.3,18,0.1,0
1166,140795,9.2,21,0.04,0
2282,70168,10.6,24,0.04,0
7676,57474,10.1,19,0.01,0
5498,130810,9.4,21,0.09,0
5561,62529,5.0,28,0.03,0
1527,125054,10.1,27,0.04,0
2460,126536,4.9,19,0.04,0
5196,80817,5.2,21,0.07,0
6167,118897,12.0,30,0.06,0
2544,32313,5.0,15,0.03,0
4090,147560,9.0,30,0.06,0
6440,125362,11.8,29,0.05,0
5644,68196,7.9,29,0.07,0
6653,136738,7.3,30,0.08,0
2649,91443,8.5,18,0.08,0
3850,94930,8.4,19,0.08,0
6157,38611,6.6,30,0.09,0
7088,75259,6.7,26,0.08,0
4087,101119,4.8,24,0.03,0
7839,71923,6.9,30,0.09,0
5476,35848,11.5,26,0.01,0
7619,74302,5.1,20,0.06,0
2729,133698,9.6,21,0.1,0
6870,88922,8.7,16,0.05,0
4978,120639,5.4,29,0.09,0
4132,58984,11.4,23,0.05,0
2173,102294,5.7,29,0.04,1
7153,60201,11.9,20,0.06,0
1640,113318,9.3,19,0.03,0
1087,55295,8.6,19,0.05,0
4472,44249,4.6,20,0.04,0
7712,90374,8.5,17,0.09,0
1885,32767,9.9,30,0.03,0
1232,84306,5.5,21,0.08,0
2156,129479,7.3,17,0.05,0
2988,47833,10.3,30,0.07,0
6009,56428,11.7,30,0.07,0
4713,44694,11.9,21,0.03,0
5518,134559,7.2,28,0.05,0
2329,121537,9.8,26,0.07,0
3300,49369,11.4,23,0.04,0
1171,98313,6.0,28,0.04,0
1941,134342,4.8,23,0.08,0
3327,22099,10.4,25,0.05,0
3630,120948,6.5,21,0.06,0
6275,91245,8.9,21,0.03,0
7731,149586,6.0,23,0.06,0
3684,58582,11.6,19,0.05,0
2314,20581,11.2,22,0.1,0
4449,64871,8.2,22,0.08,0
1436,47952,8.7,26,0.06,0
4900,107199,8.4,18,0.07,0
6826,144658,10.7,17,0.07,0
2732,49027,7.4,22,0.01,0
7488,56429,6.3,17,0.01,0
4921,106530,10.8,27,0.06,0
7423,30162,4.8,23,0.08,0
4183,134100,5.7,25,0.04,0
4627,34307,9.1,26,0.04,0
2824,139185,11.9,20,0.04,0
2655,142735,9.9,19,0.06,0
2629,68943,10.5,27,0.05,0
1958,21126,8.4,25,0.06,0
1796,76735,9.9,24,0.01,0
4689,24128,7.6,25,0.03,0
3165,96710,8.7,16,0.09,0
2491,121671,9.7,20,0.09,0
4228,111969,11.0,25,0.06,0
5872,82226,8.3,24,0.04,0
7581,69720,7.0,19,0.07,0
3621,54418,11.8,18,0.03,0
5602,136737,10.7,19,0.03,0
6925,142907,11.3,27,0.09,0
4439,25049,9.8,20,0.1,0
6885,23340,8.1,29,0.03,0
5824,144854,7.1,30,0.1,0
1312,47268,11.0,20,0.08,0
2964,24554,7.8,19,0.04,0
4222,143885,9.4,20,0.01,0
2086,35951,8.9,25,0.09,0
5390,146733,7.1,25,0.03,0
6042,86493,9.2,16,0.03,0
7616,120604,7.1,16,0.04,0
6371,74876,6.0,27,0.01,0
7560,24943,5.7,30,0.06,0
3078,120613,7.0,22,0.1,0
2481,45896,7.1,23,0.02,0
2046,77992,8.9,16,0.09,1
6350,92971,11.8,22,0.07,0
3768,102200,6.4,21,0.08,0
5090,22237,9.3,16,0.01,0
3056,46165,4.8,25,0.02,0
4249,26153,8.8,21,0.08,0
2414,54919,10.7,25,0.06,0
7819,64620,4.9,20,0.04,0
4090,106806,11.8,23,0.08,0
3980,112217,11.8,28,0.02,0
2625,133737,9.0,30,0.08,0
5024,137327,11.0,29,0.06,0
4653,121554,9.0,27,0.06,0
5273,128520,5.8,27,0.1,0
6768,122961,10.5,17,0.01,0
3040,129087,9.8,24,0.1,0
1484,34440,11.9,23,0.09,0
2693,63566,6.8,16,0.05,0
4681,115223,10.0,15,0.02,0
4939,134909,7.6,26,0.09,0
1266,103237,5.6,19,0.09,0
2962,138126,11.6,24,0.08,0
6908,49415,11.8,27,0.1,0
2004,60554,11.7,21,0.09,0
3468,99659,6.1,24,0.09,0
5350,143751,5.3,28,0.09,0
4764,112964,7.6,27,0.08,0
5487,25813,11.8,17,0.02,0
5872,138491,8.5,20,0.02,0
4682,78556,5.9,29,0.08,0
2357,38079,5.8,16,0.02,0
2910,135623,12.0,15,0.09,0
7963,84280,6.4,27,0.05,0
1085,91786,9.0,27,0.03,0
1240,125534,5.4,17,0.08,0
1771,86331,10.3,20,0.07,0
1312,55959,5.8,20,0.04,0
1210,81858,5.2,28,0.04,0
2993,138818,11.5,27,0.08,0
7159,107588,11.7,17,0.04,0
2531,67309,6.0,29,0.05,0
5422,74736,11.2,22,0.09,0
4894,49961,8.8,25,0.09,0
6809,56490,4.9,22,0.06,0
4910,97912,4.6,23,0.03,0
2200,139734,9.9,16,0.05,0
4986,75701,8.3,30,0.02,0
7735,117212,11.9,29,0.04,0
7981,118698,11.3,28,0.09,0
7774,95371,10.7,19,0.04,0
5388,21274,9.2,16,0.09,0
1615,28491,4.6,30,0.03,0
6436,75568,7.1,23,0.07,0
3800,87483,8.4,23,0.09,0
5217,143970,4.9,17,0.06,0
2771,90179,6.9,25,0.06,0
3633,38502,8.5,20,0.07,0
7805,90324,9.9,23,0.04,0
4269,75185,6.0,20,0.02,0
3062,133928,11.5,15,0.07,0
6854,36842,8.3,17,0.06,0
2005,61954,8.9,17,0.09,0
4325,139475,9.7,21,0.09,0
2025,26951,10.1,20,0.09,0
3079,66081,7.9,15,0.02,0
6749,144489,10.0,17,0.01,0
2050,25066,6.5,16,0.08,0
6956,138143,6.0,23,0.04,0
1103,93190,11.2,27,0.05,0
3221,22664,10.3,27,0.03,0
5790,60649,6.3,17,0.04,0
1920,146976,6.9,20,0.08,0
4987,101117,8.7,27,0.05,0
5548,140241,7.9,18,0.07,0
7604,45553,7.1,18,0.06,0
4598,81035,8.1,30,0.05,0
7922,131311,7.1,17,0.07,0
2991,43196,5.1,26,0.08,0
5324,65726,10.1,27,0.05,0
7529,90418,4.9,15,0.09,0
2914,25175,6.0,28,0.06,0
7450,141599,9.7,16,0.05,0
3506,80982,9.5,22,0.07,0
4267,130152,7.7,24,0.02,0
5906,65329,6.8,20,0.01,0
5421,66895,11.6,17,0.03,0
7296,116155,7.4,20,0.02,0
5600,138184,10.7,23,0.05,0
7888,53131,10.7,22,0.04,0
6887,46835,8.5,25,0.06,0
6980,106681,11.2,30,0.03,0
1138,51665,8.6,25,0.02,0
6772,40048,10.8,30,0.02,0
5189,26299,9.4,21,0.05,0
1489,135440,9.8,23,0.08,0
5787,137273,11.6,23,0.04,0
7465,41424,9.8,29,0.07,0
2995,79518,9.4,25,0.04,0
6497,131339,7.5,21,0.03,0
7696,50264,6.7,29,0.02,0
3154,108709,6.7,22,0.07,0
5996,92893,4.6,27,0.08,0
1667,55204,6.3,16,0.04,0
3487,63875,6.8,28,0.09,0
6952,146673,11.2,17,0.02,0
6961,48600,9.8,30,0.02,0
6436,63187,11.6,17,0.03,0
2489,133354,6.3,22,0.02,0
4832,101602,7.5,21,0.01,0
7538,21615,5.6,26,0.09,0
7854,77623,5.7,29,0.06,0
2219,42805,8.1,18,0.04,0
5478,59079,6.9,15,0.1,0
6997,38211,11.3,26,0.06,0
2799,68032,10.5,17,0.02,1
5257,66904,4.9,19,0.1,0
1288,121587,8.5,17,0.05,0
5909,38050,11.4,27,0.04,0
3654,96183,5.0,26,0.01,0
1505,66587,5.3,18,0.06,0
4944,125486,10.3,20,0.09,0
1520,144718,8.8,17,0.08,0
3806,104075,8.3,25,0.06,0
2629,43685,8.9,25,0.08,0
6661,113995,11.5,20,0.02,0
1133,98533,8.6,27,0.1,0
4795,88026,11.0,27,0.07,0
6865,105792,9.7,25,0.08,0
6801,23935,6.9,29,0.07,0
1959,56224,8.8,18,0.08,0
2021,111711,9.9,27,0.09,1
1128,102663,11.5,19,0.09,0
6242,34642,8.4,26,0.08,1
5127,122204,8.1,22,0.01,0
4680,20675,11.5,16,0.1,0
6847,113597,4.9,19,0.09,0
3720,123819,5.4,18,0.04,0
4593,128698,6.4,22,0.04,0
6209,128309,10.4,19,0.08,0
7063,135065,7.6,21,0.03,0
4289,117671,5.4,29,0.04,0
5438,81588,7.0,19,0.02,0
6550,62355,7.4,27,0.05,0
3227,71531,6.7,25,0.04,0
5201,142461,7.9,24,0.08,0
7999,111287,9.6,15,0.07,0
3291,139748,8.6,19,0.1,0
6494,147292,9.1,22,0.04,0
3213,103065,8.4,20,0.09,0
6735,38517,11.6,15,0.07,0
5024,50267,10.0,21,0.08,0
4435,34765,9.4,26,0.02,0
1597,27214,10.8,26,0.06,0
5777,95706,10.0,21,0.1,0
3727,100979,4.7,20,0.04,0
1513,43534,11.9,26,0.08,0
5981,70134,9.1,24,0.05,0
1483,126473,10.1,19,0.09,0
6340,74536,9.8,16,0.05,0
5120,31285,4.8,20,0.08,0
2921,130184,5.4,22,0.01,0
6748,59441,12.0,21,0.07,0
2948,28273,10.0,16,0.06,0
2471,95455,9.1,29,0.1,0
4943,72563,5.8,27,0.08,0
5652,74308,4.5,23,0.04,0
3081,42037,5.6,30,0.1,0
3266,108323,9.7,23,0.04,0
3575,77811,8.4,30,0.05,0
6071,74848,7.3,25,0.02,0
6561,136071,10.1,24,0.06,0
1412,115227,6.3,15,0.06,0
2066,94919,9.5,19,0.05,0
6492,82554,9.9,20,0.05,0
7103,62636,4.7,26,0.03,1
3949,67632,9.5,26,0.08,0
6103,77850,8.9,23,0.06,0
3948,57293,8.9,15,0.05,0
4181,104318,11.1,16,0.07,0
3964,117985,10.9,26,0.01,0
4563,138942,9.3,15,0.08,0
5447,33690,4.7,21,0.02,0
7386,144558,5.1,24,0.07,0
1698,50467,9.3,21,0.03,0
5953,39519,7.0,17,0.04,0
6272,122580,11.0,16,0.09,0
5062,25138,10.7,20,0.01,1
1199,88047,9.1,22,0.08,0
4423,55250,4.9,17,0.09,0
1767,65885,4.5,27,0.08,0
6805,84488,11.4,19,0.04,0
4866,98376,7.9,21,0.02,0
2003,23665,7.6,20,0.04,0
2349,127264,5.1,15,0.08,0
6378,81970,7.5,25,0.09,0
6705,43763,9.9,16,0.02,0
7934,74666,9.0,16,0.04,0
6026,93027,11.7,28,0.08,0
5340,121531,9.7,23,0.06,0
7714,119487,11.3,19,0.04,0
2235,88717,4.8,30,0.04,0
4086,45555,6.8,20,0.09,0
1465,52556,7.6,26,0.08,0
4374,123409,8.1,24,0.07,0
3231,131354,9.9,19,0.05,0
4410,138666,7.9,24,0.04,0
5154,137552,11.8,15,0.09,0
5839,35684,11.7,24,0.04,0
4671,94411,11.7,26,0.03,0
5595,49895,10.8,17,0.09,0
6868,63562,7.0,19,0.05,0
1685,108624,5.1,27,0.07,0
5190,125537,6.4,27,0.05,0
6935,62284,8.5,28,0.03,0
5311,114873,7.5,16,0.01,0
5070,87695,6.9,21,0.1,0
3610,89810,5.7,23,0.04,0
5765,68141,6.0,25,0.09,0
4798,108893,9.0,20,0.1,0
3511,120530,7.1,26,0.06,0
4833,28214,11.0,26,0.02,0
6102,101320,9.6,18,0.08,0
5717,66520,9.9,22,0.05,0
2621,148489,4.6,16,0.07,0
4578,94734,10.6,15,0.03,0
3784,89428,10.8,26,0.05,0
5416,132290,10.0,21,0.03,0
7069,43380,11.1,20,0.05,0
2378,39507,8.4,19,0.01,0
7133,69585,9.3,20,0.05,0
3425,137124,8.7,20,0.08,0
2838,26856,9.5,30,0.09,0
1621,85763,11.8,23,0.05,0
5796,107175,10.7,30,0.1,0
1610,133017,11.6,24,0.09,0
7663,72994,7.9,29,0.04,0
6800,55369,10.9,30,0.03,0
1032,28682,5.2,20,0.02,1
6200,23882,9.3,22,0.05,0
7668,39953,5.7,29,0.1,0
2501,141019,9.0,26,0.04,0
3521,139458,6.5,27,0.07,0
7335,103630,5.5,26,0.02,0
3210,103487,9.8,25,0.02,0
2365,68346,6.4,25,0.04,0
4245,36640,9.9,30,0.08,1
6236,132331,11.1,27,0.06,0
3565,99396,6.7,18,0.02,0
7944,100588,7.8,18,0.06,0
4130,104257,11.6,29,0.03,0
7338,111509,6.9,17,0.01,0
2297,70683,7.8,15,0.02,0
1883,122695,6.6,26,0.06,0
4187,40767,9.3,30,0.07,0
4133,35925,10.7,21,0.09,0
6017,131153,7.1,29,0.05,0
5052,92055,8.5,28,0.1,1
4248,52151,10.5,18,0.07,0
5191,36706,7.6,27,0.1,0
5509,20956,11.8,19,0.09,0
1763,100295,11.5,20,0.07,0
2454,67174,6.5,28,0.03,0
6066,24687,9.0,21,0.07,0
4155,122732,6.5,21,0.04,0
6433,69330,8.5,20,0.02,0
3099,95554,7.3,15,0.05,0
4609,48444,7.5,15,0.07,0
1140,122284,4.9,21,0.07,0
6433,130793,7.3,19,0.07,0
6221,89455,7.9,17,0.03,0
3448,42868,11.0,21,0.06,0
7148,27218,6.9,16,0.02,0
1668,144318,9.9,20,0.08,0
1668,20172,11.3,24,0.06,0
5866,103932,6.8,28,0.03,0
2617,60555,7.4,28,0.06,0
4478,43413,6.0,17,0.01,0
1652,33109,8.6,29,0.07,0
2903,39871,6.9,17,0.07,0
5205,43265,10.2,29,0.08,0
1693,113920,7.4,26,0.06,0
6611,107407,10.5,30,0.02,0
2344,55224,6.5,27,0.04,0
5375,57734,6.7,27,0.09,0
5075,123837,7.7,15,0.05,0
2154,69454,7.2,22,0.08,0
7816,136884,5.2,29,0.05,0
6419,129169,6.4,29,0.02,0
1340,69569,7.6,25,0.05,0
7245,125864,8.2,19,0.07,0
3874,96857,6.1,16,0.05,0
1932,78414,10.1,20,0.07,0
1899,27458,9.0,20,0.06,0
3117,31172,8.5,17,0.08,0
1314,85175,6.0,30,0.07,0
2912,45246,7.2,24,0.09,0
7846,125450,9.7,30,0.04,0
5823,56943,9.8,16,0.02,0
6691,42392,4.9,18,0.05,0
7169,73136,11.3,30,0.06,0
6050,50392,5.4,27,0.07,0
6271,74970,11.8,30,0.07,0
7105,52288,5.0,20,0.07,0
2812,51373,8.1,17,0.08,0
6773,54643,7.6,20,0.08,0
1508,141639,8.1,24,0.03,0
3730,67394,5.4,17,0.07,0
6840,33087,4.7,23,0.05,0
1260,46515,6.0,17,0.04,0
2790,119408,7.8,30,0.06,0
5209,78704,10.1,21,0.08,0
6420,21991,6.2,18,0.02,0
6826,126441,7.9,23,0.09,0
6273,95578,11.1,26,0.07,0
6834,123826,6.6,18,0.09,0
3215,36884,6.5,30,0.07,0
1894,76717,5.4,30,0.04,0
6128,113173,6.6,19,0.05,0
5217,46029,8.6,16,0.01,0
1288,63736,10.4,20,0.04,0
6473,108308,5.7,15,0.07,0
7048,85775,6.7,28,0.08,0
3783,149992,10.9,21,0.08,0
6984,30647,6.8,22,0.06,0
1741,39341,10.8,30,0.02,0
6399,107708,11.3,21,0.07,0
3093,77508,10.1,22,0.02,0
2179,112570,7.2,16,0.02,0
4141,93201,6.5,23,0.03,0
7328,64531,7.8,21,0.02,0
5989,112781,7.4,30,0.07,1
5098,104330,9.6,18,0.1,0
5475,43691,8.9,16,0.08,0
2644,64514,9.4,15,0.01,0
3255,116151,6.5,30,0.06,0
6005,33596,11.8,20,0.02,0
4493,142251,10.6,27,0.02,0
2247,92851,7.3,17,0.06,0
2648,138294,4.8,30,0.05,0
3482,54736,4.7,21,0.04,0
2273,26373,5.2,20,0.02,0
5849,58475,7.5,22,0.01,0
6037,109007,7.2,16,0.06,0
3244,127339,5.6,27,0.04,0
2622,25014,11.5,30,0.09,0
1059,56361,9.5,21,0.04,0
6333,70734,7.3,29,0.08,0
2007,24963,6.3,19,0.1,0
5690,129366,10.8,24,0.09,0
7865,51581,7.0,29,0.09,0
3137,128655,5.8,18,0.09,1
2517,66860,11.5,20,0.06,0
2313,34720,7.9,27,0.08,0
5247,116258,11.6,24,0.06,0
6482,145292,4.9,23,0.03,0
4513,101328,11.6,25,0.01,0
2822,75395,11.5,22,0.02,0
5332,96938,5.3,27,0.08,0
3044,35153,8.2,25,0.09,0
1503,62116,6.1,17,0.04,0
6902,92340,4.7,23,0.06,0
4587,145930,8.5,30,0.03,0
7070,28021,11.8,30,0.07,0
4067,117706,6.9,20,0.08,0
3014,137893,4.6,28,0.09,0
7414,48296,7.8,27,0.03,0
6414,72949,5.7,16,0.06,0
3317,119601,10.7,26,0.07,0
3235,79871,9.6,15,0.08,0
7469,149368,8.7,20,0.01,0
3854,35107,9.3,18,0.03,0
6365,50293,11.9,24,0.03,0
7817,103329,11.2,15,0.06,0
3624,31402,10.7,30,0.06,0
7922,111526,9.7,24,0.05,0
7986,113419,5.7,26,0.04,0
7149,149113,10.3,24,0.08,0
1056,141913,12.0,16,0.02,0
3187,66201,9.5,22,0.04,0
5736,24372,6.3,16,0.09,0
3848,76798,8.4,25,0.02,0
2047,127162,11.2,18,0.03,0
4884,40097,10.7,29,0.03,0
1751,31036,11.6,21,0.03,0
4530,138486,8.7,22,0.09,0
1831,108694,4.9,26,0.05,0
7558,52406,6.8,30,0.09,1
1417,113557,4.9,24,0.03,1
2917,145237,5.2,22,0.05,0
4870,26572,5.9,24,0.1,0
3093,91064,9.1,23,0.05,0
3733,46945,9.3,25,0.09,1
6701,35084,7.2,23,0.04,0
7608,96499,6.6,20,0.05,0
7811,139605,11.0,22,0.1,0
7191,112560,10.9,23,0.04,0
3192,100279,11.2,21,0.06,0
4470,41383,5.6,16,0.08,0
6690,72839,6.2,17,0.05,1
6567,90941,8.9,21,0.06,0
1648,87635,7.6,25,0.07,0
6655,59909,6.5,20,0.08,0
5332,149132,8.0,26,0.06,0
4896,146011,6.7,22,0.01,0
3899,41065,7.3,28,0.06,0
7101,48260,6.6,25,0.06,0
3327,79810,11.8,28,0.07,0
1356,129384,6.2,24,0.01,0
7875,137897,6.4,22,0.1,0
4128,77209,11.3,19,0.02,0
1659,97960,5.8,22,0.07,0
5788,54666,6.7,22,0.04,0
1257,113589,7.7,30,0.08,0
7167,75192,5.6,29,0.09,0
4325,87779,8.3,23,0.09,0
3239,64893,11.7,27,0.04,0
2929,22310,6.7,29,0.08,0
2892,80402,9.7,20,0.09,0
2739,41043,11.7,25,0.06,0
1287,106767,10.4,21,0.08,0
3436,60940,11.6,27,0.01,0
6218,59413,6.6,23,0.09,0
6354,26787,11.1,15,0.02,0
2503,43788,11.1,21,0.09,0
6264,133519,9.3,27,0.01,0
5487,44407,5.5,19,0.02,0
3281,77182,6.6,15,0.09,0
4500,48851,11.9,24,0.02,0
2999,49345,6.4,26,0.02,0
2553,30862,9.0,24,0.05,0
2480,78593,6.9,17,0.06,0
2002,58381,10.9,21,0.08,0
7329,141144,9.6,22,0.09,0
4589,147735,10.8,26,0.05,0
1334,32144,4.9,29,0.07,0
4863,144633,8.2,21,0.06,0
3753,28831,5.9,16,0.02,0
2481,56676,7.5,15,0.05,0
2758,20005,5.4,27,0.01,0
6746,107603,5.4,30,0.03,0
3190,37356,8.2,19,0.02,0
4395,66734,9.5,27,0.07,0
5731,81729,4.7,23,0.01,0
4627,130722,10.1,26,0.09,0
2079,83773,11.1,30,0.09,0
4952,22424,8.4,23,0.03,0
1995,66915,8.6,30,0.01,0
2595,89156,7.6,16,0.09,0
5895,45792,12.0,23,0.06,0
1273,118814,7.3,27,0.02,0
4723,37605,6.7,19,0.02,0
4840,48858,8.0,21,0.03,0
6566,46900,6.0,24,0.07,0
4508,39250,11.2,25,0.09,0
7518,97564,11.4,21,0.02,0
1939,23089,10.8,27,0.06,0
7369,85263,5.8,17,0.07,0
2843,31073,10.2,20,0.08,0
3390,20789,10.2,17,0.09,0
5835,106899,11.8,15,0.02,0
4703,138045,6.4,30,0.07,0
3717,101309,8.1,21,0.06,0
7456,106299,9.2,17,0.07,0
3664,70340,4.8,25,0.09,0
5888,20644,10.3,26,0.05,0
1725,82318,11.6,26,0.06,0
7278,61840,9.4,21,0.06,0
5290,35365,5.6,24,0.03,0
3391,23118,10.7,23,0.02,1
2480,126694,5.9,19,0.05,0
3923,43116,9.8,16,0.05,0
6969,25642,10.3,19,0.02,0
3164,48905,11.2,27,0.08,0
3053,31463,4.8,22,0.06,0
3679,126142,9.0,20,0.04,0
3997,48852,5.0,27,0.01,0
5131,41406,8.4,16,0.07,0
3128,42490,11.0,17,0.07,0
3049,148524,8.3,26,0.07,0
1290,51138,10.4,19,0.08,0
8000,39993,9.7,17,0.08,0
5482,125848,7.6,26,0.09,0
7746,98733,9.2,27,0.02,0
1809,62278,11.3,25,0.09,0
4323,122637,8.7,28,0.04,0
1233,85325,8.3,22,0.09,0
2706,94829,9.2,15,0.03,0
6522,125113,6.9,26,0.07,0
6619,57659,5.1,27,0.05,0
7270,128476,8.7,19,0.03,0
6042,119233,8.6,24,0.02,0
5778,109533,5.7,24,0.07,0
7252,131568,6.0,29,0.05,0
3459,94249,6.9,29,0.09,0
5129,78980,6.1,30,0.06,0
7172,147674,9.6,24,0.03,0
7963,37093,6.5,24,0.01,0
7607,30610,6.1,21,0.05,0
7926,101761,4.6,18,0.06,0
2129,92085,11.9,28,0.02,1
1971,91689,10.7,30,0.09,0
6322,98901,5.2,19,0.06,0
6219,50125,8.5,26,0.05,0
7257,134792,4.6,25,0.06,0
6661,44252,9.7,17,0.06,0
2249,118944,8.2,21,0.05,0
7212,72527,10.9,30,0.02,0
6735,61472,4.5,25,0.09,0
4835,67903,9.1,28,0.02,0
7222,58012,8.6,22,0.07,0
7557,61454,8.5,21,0.08,0
3932,83582,10.7,19,0.02,0
1978,97799,7.9,29,0.05,0
3366,50950,7.5,17,0.04,0
3769,36225,11.5,24,0.07,0
5289,117083,9.1,28,0.1,0
7733,100709,7.0,17,0.01,0
7539,132507,9.6,26,0.01,0
7382,143530,5.1,20,0.1,0
4163,20278,8.6,21,0.05,0
7701,92943,5.7,16,0.05,0
6000,145138,11.8,20,0.02,0
1876,120802,9.4,22,0.02,0
7205,104219,9.8,25,0.1,0
6696,147062,4.9,24,0.02,0
4399,97277,5.8,17,0.04,0
1160,135746,7.7,24,0.06,0
1225,34819,6.5,15,0.03,0
1535,112828,8.2,24,0.03,0
4645,90503,7.5,21,0.08,0
4273,125684,8.9,19,0.07,0
4395,63816,5.4,29,0.03,0
5655,105197,6.8,16,0.09,0
2741,25104,4.6,26,0.03,0
3183,69356,7.5,25,0.09,0
5343,148323,10.4,24,0.1,0
6416,28956,10.4,27,0.02,0
6085,67043,10.4,22,0.01,0
2988,64659,11.9,30,0.1,0
5754,114582,9.7,29,0.03,0
2997,74525,11.0,15,0.06,0
7020,55441,4.9,28,0.05,0
3738,20342,4.7,20,0.08,0
1258,24367,11.5,29,0.08,0
4278,79260,11.2,19,0.05,0
6290,39663,11.4,18,0.05,0
1968,108300,10.1,24,0.07,0
7051,31164,7.7,19,0.04,0
4929,70738,5.7,18,0.01,0
7083,134278,8.4,17,0.06,0
1998,89898,8.9,24,0.09,0
4687,130519,9.6,25,0.02,0
5176,127009,7.8,29,0.09,0
5934,111080,10.0,22,0.09,0
3120,60825,6.5,23,0.08,0
2613,110560,6.7,26,0.07,0
6391,53070,9.5,24,0.01,0
5764,101932,9.6,21,0.07,0
6864,134582,10.8,28,0.09,0
6917,45457,6.1,26,0.03,0
2862,52770,6.4,19,0.08,0
3348,97388,9.3,25,0.02,0
1493,106286,8.1,19,0.1,0
7243,142313,9.8,21,0.04,0
5403,109749,8.9,25,0.09,0
4330,149557,5.0,18,0.04,0
2320,125344,5.8,15,0.03,0
